num	null_model	altermodel	LogLikelihoodRatio	null_est	alt_est
786	-144258.017249	-144059.443069	198.57418	lambda: 0.00100802158733_mu: 0.00061907152975	lambda: 0.00102720820494,0.00007740462553_mu: 0.00060235339960,0.00000000000172
787	-143105.512633	-142941.039684	164.47294900002	lambda: 0.00100827593000_mu: 0.00060442530567	lambda: 0.00102024338796,0.00016282893620_mu: 0.00061323071864,0.00000000000046
788	-144260.657860	-144277.828159	-17.17029899999	lambda: 0.00101862795649_mu: 0.00060319046738	lambda: 0.00102635798442,0.00148881083571_mu: 0.00060947525347,0.00000000005532
789	-144487.447950	-144306.120374	181.32757600001	lambda: 0.00100989249653_mu: 0.00062898253838	lambda: 0.00102311638734,0.00011398774001_mu: 0.00064028413519,0.00000001786068
790	-144229.502197	-144044.401485	185.10071199998	lambda: 0.00100800271005_mu: 0.00060933519059	lambda: 0.00101907007358,0.00012851628855_mu: 0.00061925490716,0.00000000000057
791	-144247.674425	-144081.469466	166.204959	lambda: 0.00101605389797_mu: 0.00060713497085	lambda: 0.00097394445770,0.00020869886277_mu: 0.00065106506640,0.00000000000007
792	-143189.888996	-143000.800794	189.08820199998	lambda: 0.00098965537796_mu: 0.00060534621153	lambda: 0.00099794331455,0.00013957883652_mu: 0.00061618819763,0.00001302382515
793	-143546.854046	-143433.080649	113.77339699998	lambda: 0.00101321803594_mu: 0.00061477799826	lambda: 0.00103624983338,0.00078270128942_mu: 0.00061968090054,0.00000000001143
794	-143148.899597	-142994.147976	154.751621	lambda: 0.00099383090044_mu: 0.00062162894679	lambda: 0.00100445212160,0.00023313907643_mu: 0.00063120937048,0.00000000000410
795	-143297.901911	-143096.709546	201.192365	lambda: 0.00101026563310_mu: 0.00061282719743	lambda: 0.00102393733108,0.00006573796587_mu: 0.00062352718522,0.00000000000135
796	-143926.982825	-143754.565070	172.417755	lambda: 0.00101547667285_mu: 0.00060924754486	lambda: 0.00102768038574,0.00021473530978_mu: 0.00061861823697,0.00000000000319
797	-143275.262593	-143095.400679	179.86191399998	lambda: 0.00100786932278_mu: 0.00060734775555	lambda: 0.00101893860806,0.00015984387387_mu: 0.00061628496345,0.00000000000071
798	-143437.547237	-143239.715466	197.831771	lambda: 0.00099504854346_mu: 0.00062157434302	lambda: 0.00100978255605,0.00009328983909_mu: 0.00063211830332,0.00000000000061
799	-144204.080704	-144012.423727	191.65697700001	lambda: 0.00101979904319_mu: 0.00060824252772	lambda: 0.00103092930575,0.00012542675589_mu: 0.00061808321863,0.00000078772170
800	-143648.143114	-143461.343133	186.79998100002	lambda: 0.00100261987323_mu: 0.00061451894746	lambda: 0.00101476573124,0.00012680020457_mu: 0.00062527646558,0.00000000000093
801	-145350.492254	-143964.552731	1385.939523	lambda: 0.00189632454752_mu: 0.00047069695676	lambda: 0.00102607920992,0.00015994442497_mu: 0.00061595058861,0.00000000000899
802	-144096.374670	-143919.359740	177.01492999998	lambda: 0.00100967957133_mu: 0.00061200706427	lambda: 0.00099973374425,0.00006133013483_mu: 0.00059064072899,0.00000001391181
803	-143404.772457	-143215.079055	189.693402	lambda: 0.00100384629637_mu: 0.00061260609395	lambda: 0.00101660696486,0.00006056528194_mu: 0.00062291299173,0.00000228001699
804	-143769.118397	-143603.742446	165.37595100002	lambda: 0.00101745514755_mu: 0.00060733718753	lambda: 0.00103052268265,0.00047126277962_mu: 0.00061954226332,0.00000006131144
805	-143648.543990	-143476.957071	171.58691899999	lambda: 0.00101350796850_mu: 0.00060592905077	lambda: 0.00102482616576,0.00010065926195_mu: 0.00061680559299,0.00000000000271
806	-143608.342003	-146181.817558	-2573.475555	lambda: 0.00101456081494_mu: 0.00060358577763	lambda: 0.00119988648491,0.00000539759721_mu: 0.00024450267619,0.00000000127921
807	-143582.277972	-143390.744060	191.53391200001	lambda: 0.00099939796242_mu: 0.00061647602499	lambda: 0.00101281656709,0.00010367737966_mu: 0.00062621310339,0.00000060250705
808	-143659.875735	-143481.141562	178.734173	lambda: 0.00100285214457_mu: 0.00061117685597	lambda: 0.00101472802565,0.00011312588740_mu: 0.00062114337274,0.00000000003562
809	-143515.654732	-143338.600425	177.05430699998	lambda: 0.00101086974804_mu: 0.00059349014936	lambda: 0.00102256299153,0.00012449974219_mu: 0.00060330320430,0.00000000000459
810	-144153.848603	-145279.988205	-1126.139602	lambda: 0.00101348422210_mu: 0.00061581239377	lambda: 0.00192640310691,0.00037606701604_mu: 0.00049170797460,0.00000113481084
811	-143762.813634	-143571.609652	191.20398199998	lambda: 0.00101514347848_mu: 0.00061026256635	lambda: 0.00102521518949,0.00012544447097_mu: 0.00062115112595,0.00000000000037
812	-143285.983673	-143106.056257	179.92741600002	lambda: 0.00101040783975_mu: 0.00061407607028	lambda: 0.00102152660043,0.00012080143221_mu: 0.00062521424215,0.00013501939411
813	-143467.691038	-143289.692628	177.99841	lambda: 0.00101242438599_mu: 0.00060678851328	lambda: 0.00102371218551,0.00013433731704_mu: 0.00061737911974,0.00000339679308
814	-144084.290084	-143904.176121	180.11396300001	lambda: 0.00100964588955_mu: 0.00061110828294	lambda: 0.00102050915490,0.00025542653277_mu: 0.00062172195358,0.00000000001947
815	-143517.594896	-143372.782178	144.812718	lambda: 0.00102215963492_mu: 0.00061730693931	lambda: 0.00103263262378,0.00068970158029_mu: 0.00062373787385,0.00000000167274
816	-143414.376659	-143232.882382	181.49427699999	lambda: 0.00100353615043_mu: 0.00061850720325	lambda: 0.00101616817094,0.00012911915219_mu: 0.00062679891846,0.00000000000102
817	-143426.673636	-143237.865602	188.80803399999	lambda: 0.00099945363281_mu: 0.00061478951170	lambda: 0.00101020980889,0.00016473345586_mu: 0.00062535982814,0.00000000000005
818	-143248.865472	-143093.577524	155.28794800001	lambda: 0.00101161652519_mu: 0.00061473404879	lambda: 0.00102200617740,0.00017034188975_mu: 0.00062426502113,0.00000000001180
819	-143577.778457	-143487.986947	89.79151000001	lambda: 0.00100282795390_mu: 0.00061061258862	lambda: 0.00100190041132,0.00088393167002_mu: 0.00060963635379,0.00000000000258
820	-143404.432042	-143245.501026	158.93101599999	lambda: 0.00101324034527_mu: 0.00060592057356	lambda: 0.00102267419500,0.00024848729809_mu: 0.00061607580798,0.00000000000348
821	-144118.941972	-143903.377947	215.564025	lambda: 0.00100778992829_mu: 0.00061183474380	lambda: 0.00102036434315,0.00002609548833_mu: 0.00062100278442,0.00000000005067
822	-143789.315919	-143616.388110	172.92780899999	lambda: 0.00100272298954_mu: 0.00061958122185	lambda: 0.00101524291088,0.00013351662634_mu: 0.00062868424787,0.00000000000169
823	-144160.267734	-143953.463567	206.80416699999	lambda: 0.00101190268658_mu: 0.00061753812533	lambda: 0.00101873127579,0.00002857928879_mu: 0.00063065051947,0.00000000000568
824	-143772.512691	-143722.716836	49.795855000004	lambda: 0.00100831658110_mu: 0.00060943731459	lambda: 0.00103749714410,0.00106094978499_mu: 0.00062662406311,0.00000000000002
825	-143531.382257	-143364.602635	166.779622	lambda: 0.00100491577199_mu: 0.00061558407310	lambda: 0.00101610083631,0.00026548503595_mu: 0.00062468221080,0.00000000000143
826	-144241.091928	-144037.825807	203.26612100002	lambda: 0.00102004883382_mu: 0.00061443387837	lambda: 0.00103170074406,0.00008726559068_mu: 0.00062547480554,0.00000000000166
827	-143825.338694	-143636.036543	189.30215100001	lambda: 0.00099942137766_mu: 0.00061873166755	lambda: 0.00101092117209,0.00013799122808_mu: 0.00062861077769,0.00000000231054
828	-144385.251870	-144193.240136	192.011734	lambda: 0.00101864611962_mu: 0.00061608777622	lambda: 0.00103231723706,0.00036129762187_mu: 0.00062493283913,0.00000000000131
829	-144031.464091	-143836.318683	195.14540800001	lambda: 0.00100793446527_mu: 0.00061822908400	lambda: 0.00102305959799,0.00016842069313_mu: 0.00062551778535,0.00000001078311
830	-143561.435311	-143379.293499	182.14181200002	lambda: 0.00101515522152_mu: 0.00061922196013	lambda: 0.00101046950371,0.00016028750151_mu: 0.00063046936137,0.00000000000059
831	-144685.399544	-144496.860187	188.539357	lambda: 0.00102132936218_mu: 0.00062659482574	lambda: 0.00103341155441,0.00014715250910_mu: 0.00063652868392,0.00000000000516
832	-144286.930757	-144097.037585	189.89317199998	lambda: 0.00102430307657_mu: 0.00061285287466	lambda: 0.00103576922624,0.00013693222057_mu: 0.00062280435898,0.00000002749265
833	-143776.989954	-143586.702448	190.28750599999	lambda: 0.00100271400037_mu: 0.00062600038487	lambda: 0.00097884335873,0.00010684347540_mu: 0.00066851496061,0.00000000000029
834	-144343.670075	-144173.869054	169.80102099999	lambda: 0.00101332931318_mu: 0.00061693129305	lambda: 0.00102435058862,0.00015012766894_mu: 0.00062751772994,0.00000000000699
835	-143532.090867	-143363.352113	168.73875399999	lambda: 0.00100622253026_mu: 0.00060823428464	lambda: 0.00101752530747,0.00016668740270_mu: 0.00061755778573,0.00000000011702
836	-143738.375046	-145088.912263	-1350.537217	lambda: 0.00100724250305_mu: 0.00061216117157	lambda: 0.00113127431295,0.00000232113970_mu: 0.00032809512818,0.00000000001340
837	-143594.359754	-143423.015635	171.34411900002	lambda: 0.00100841661646_mu: 0.00061237182556	lambda: 0.00102007451873,0.00017899553533_mu: 0.00062157119901,0.00002451960432
838	-144206.711302	-144003.860186	202.85111600001	lambda: 0.00100972651235_mu: 0.00062172512179	lambda: 0.00102316295037,0.00004732913226_mu: 0.00063158286028,0.00000000000668
839	-143429.888896	-143244.569452	185.31944399999	lambda: 0.00099969289509_mu: 0.00061821562233	lambda: 0.00101070475163,0.00012443831518_mu: 0.00062812075427,0.00000000000060
840	-143454.063311	-146543.007336	-3088.944025	lambda: 0.00099866774584_mu: 0.00061595336387	lambda: 0.00183842668403,0.00040982841717_mu: 0.00022226888736,0.00000000000000
841	-143426.963575	-143230.549081	196.414494	lambda: 0.00101248044785_mu: 0.00060593372124	lambda: 0.00102321989570,0.00007407056878_mu: 0.00061572037917,0.00000055690500
842	-143947.965003	-143767.388953	180.57605	lambda: 0.00099985210016_mu: 0.00061898242132	lambda: 0.00101240830778,0.00013929125637_mu: 0.00062830329323,0.00002669683272
843	-144065.759741	-143882.108947	183.65079399999	lambda: 0.00100275879916_mu: 0.00061768631745	lambda: 0.00101386129524,0.00019834765934_mu: 0.00062732058954,0.00000000000705
844	-143983.756059	-143805.860134	177.89592500002	lambda: 0.00101321914040_mu: 0.00060658992780	lambda: 0.00102475668490,0.00015252653256_mu: 0.00061600051503,0.00000000000278
845	-143082.203651	-142900.547659	181.65599199999	lambda: 0.00100146160302_mu: 0.00060580530564	lambda: 0.00101342816781,0.00012070480757_mu: 0.00061483664279,0.00000000000291
846	-144398.374458	-144216.812034	181.562424	lambda: 0.00100516580741_mu: 0.00062304926605	lambda: 0.00101832416826,0.00006534262802_mu: 0.00063312306396,0.00000000000930
847	-143510.200435	-143359.031084	151.16935100002	lambda: 0.00102334864891_mu: 0.00060173144949	lambda: 0.00103441767691,0.00024729912364_mu: 0.00061077369018,0.00000000000060
848	-144081.246665	-143901.660425	179.58624	lambda: 0.00102160796896_mu: 0.00061888625204	lambda: 0.00103323400470,0.00012193605729_mu: 0.00062896058074,0.00000000000849
849	-143668.235727	-143524.291183	143.944544	lambda: 0.00101296653790_mu: 0.00062219846929	lambda: 0.00102811837108,0.00057269770250_mu: 0.00063407980020,0.00000000000198
850	-143929.944192	-143762.520876	167.423316	lambda: 0.00100292532571_mu: 0.00061871210993	lambda: 0.00101638297401,0.00011602180515_mu: 0.00062747379203,0.00000000000364
851	-144144.583981	-146516.823412	-2372.239431	lambda: 0.00100960066095_mu: 0.00061170095111	lambda: 0.00050186357280,0.00052053988360_mu: 0.00069427072916,0.00000000000000
852	-143590.940922	-143401.246914	189.69400800002	lambda: 0.00101776908848_mu: 0.00060508281463	lambda: 0.00103169606086,0.00015101234502_mu: 0.00061481518067,0.00000000001846
853	-143483.299313	-151584.342670	-8101.043357	lambda: 0.00100733081009_mu: 0.00060389290337	lambda: 0.00130095994579,0.00000613842389_mu: 0.00008534095236,0.00000000000008
854	-143626.837723	-143445.017368	181.820355	lambda: 0.00100452902594_mu: 0.00060934205754	lambda: 0.00101574418528,0.00009318464167_mu: 0.00061913884054,0.00000000000083
855	-143686.332729	-143513.805848	172.526881	lambda: 0.00100958878332_mu: 0.00061700869269	lambda: 0.00102136731663,0.00014851535430_mu: 0.00062742663106,0.00000000000761
856	-144159.583961	-144045.653065	113.93089600001	lambda: 0.00101197293799_mu: 0.00062254435708	lambda: 0.00102388646879,0.00083266766122_mu: 0.00063172216055,0.00000000000273
857	-143627.773326	-143500.516541	127.25678500001	lambda: 0.00099702715911_mu: 0.00061294833013	lambda: 0.00100205758074,0.00000000021713_mu: 0.00062734510231,0.00031471648355
858	-143449.145094	-143295.138078	154.00701600002	lambda: 0.00100997771527_mu: 0.00061051794263	lambda: 0.00101951873655,0.00048257904147_mu: 0.00061149368448,0.00000000000064
859	-144132.011452	-143933.470829	198.54062300001	lambda: 0.00099989875776_mu: 0.00062159528614	lambda: 0.00101142719226,0.00010027771772_mu: 0.00063285303902,0.00000000009480
860	-144053.751599	-143873.227681	180.52391800002	lambda: 0.00099577308305_mu: 0.00061182720678	lambda: 0.00100791453326,0.00009701014370_mu: 0.00062145626207,0.00000000000121
861	-143261.575030	-143080.722569	180.852461	lambda: 0.00100075975656_mu: 0.00061596550466	lambda: 0.00101608250583,0.00013140441068_mu: 0.00062520238930,0.00000000000086
862	-143563.293006	-153587.992770	-10024.699764	lambda: 0.00100007236153_mu: 0.00061617493697	lambda: 0.00119372657600,0.00000000000003_mu: 0.00007785468343,0.00440577411709
863	-144313.395508	-144171.378371	142.01713699999	lambda: 0.00100996172831_mu: 0.00060214114692	lambda: 0.00101958125817,0.00061418869302_mu: 0.00061130924834,0.00000000000061
864	-143614.627962	-143423.110756	191.51720599999	lambda: 0.00101177173936_mu: 0.00060871477914	lambda: 0.00102337499909,0.00010348089315_mu: 0.00061732128858,0.00000000002891
865	-143247.807584	-143054.885761	192.92182299998	lambda: 0.00100259345536_mu: 0.00060775896478	lambda: 0.00101401683282,0.00016173351643_mu: 0.00061695972682,0.00000000000082
866	-144074.104108	-143912.995906	161.108202	lambda: 0.00101553685733_mu: 0.00060606861445	lambda: 0.00102753770082,0.00020226103783_mu: 0.00061440547463,0.00000000000221
867	-143687.493789	-143489.177432	198.316357	lambda: 0.00100258832584_mu: 0.00062703084817	lambda: 0.00101335178280,0.00007850493195_mu: 0.00063730991075,0.00000000001032
868	-143576.042297	-143380.376189	195.666108	lambda: 0.00099064941651_mu: 0.00061223580319	lambda: 0.00100204365643,0.00011991677139_mu: 0.00062238501860,0.00000103043942
869	-144010.892013	-143827.839181	183.05283200002	lambda: 0.00101712796537_mu: 0.00060644537147	lambda: 0.00102838003421,0.00016701104280_mu: 0.00061598851680,0.00000000000321
870	-143932.232265	-143761.777428	170.454837	lambda: 0.00101460617850_mu: 0.00061250531250	lambda: 0.00102635740301,0.00017708463792_mu: 0.00062226363015,0.00000000000971
871	-143412.624860	-143236.880661	175.74419900001	lambda: 0.00100628870556_mu: 0.00060840616256	lambda: 0.00100739110648,0.00001368478827_mu: 0.00064979452569,0.00000000000138
872	-143544.329520	-143383.418682	160.91083800001	lambda: 0.00100150449438_mu: 0.00060345723979	lambda: 0.00097364214039,0.00014130863077_mu: 0.00066095663752,0.00000000000077
873	-143957.354280	-143780.562176	176.79210399999	lambda: 0.00101361909804_mu: 0.00060144862665	lambda: 0.00102700710137,0.00009411007849_mu: 0.00061113217602,0.00000000000170
874	-143196.153405	-142995.058553	201.09485199998	lambda: 0.00100117908758_mu: 0.00060941140534	lambda: 0.00101213661420,0.00005067404235_mu: 0.00061754423762,0.00000000000000
875	-143634.719126	-143451.023469	183.695657	lambda: 0.00100370012508_mu: 0.00062595860050	lambda: 0.00101450288267,0.00013157854702_mu: 0.00063661822702,0.00000000000016
876	-143696.391863	-143521.502042	174.88982099999	lambda: 0.00101019309661_mu: 0.00062059303335	lambda: 0.00102424787952,0.00016626344531_mu: 0.00062838705951,0.00000000000178
877	-144898.120688	-144724.045901	174.07478699999	lambda: 0.00097995165963_mu: 0.00063732997828	lambda: 0.00102391582074,0.00029955500326_mu: 0.00063267551624,0.00000000000038
878	-144059.678019	-143857.254738	202.42328100002	lambda: 0.00100426207713_mu: 0.00061756710006	lambda: 0.00101674520809,0.00004975946622_mu: 0.00062762561648,0.00000000000448
879	-144138.156198	-143955.148900	183.00729800001	lambda: 0.00101325679362_mu: 0.00062458635219	lambda: 0.00099312836271,0.00012566462915_mu: 0.00065197863641,0.00000000000692
880	-144319.441208	-144138.501672	180.93953599999	lambda: 0.00102906808459_mu: 0.00061930232584	lambda: 0.00104098796805,0.00015416974891_mu: 0.00062928052277,0.00000000000303
881	-144143.532958	-143953.179020	190.35393799999	lambda: 0.00102207976845_mu: 0.00060889722129	lambda: 0.00103630363604,0.00024736317507_mu: 0.00061602205845,0.00000000000050
882	-143137.558227	-142954.696934	182.86129299999	lambda: 0.00100286827829_mu: 0.00061730883921	lambda: 0.00101349108559,0.00015984183125_mu: 0.00062775448263,0.00000000000194
883	-143914.422480	-143757.448179	156.97430100001	lambda: 0.00100801098283_mu: 0.00060875631499	lambda: 0.00101896914202,0.00023916012089_mu: 0.00061836420125,0.00019432165312
884	-143956.287286	-143769.469191	186.818095	lambda: 0.00101366312155_mu: 0.00060942336582	lambda: 0.00102435446289,0.00009641386095_mu: 0.00062019846248,0.00000000001565
885	-142944.808457	-142774.815427	169.99303000001	lambda: 0.00100921730824_mu: 0.00060180412146	lambda: 0.00102001771226,0.00006485838041_mu: 0.00061217871948,0.00000032017805
886	-143571.033920	-143386.191567	184.84235299999	lambda: 0.00099977006603_mu: 0.00061930863132	lambda: 0.00100681562552,0.00003891975290_mu: 0.00062373209967,0.00000060308033
887	-143504.745444	-143311.170687	193.57475699999	lambda: 0.00101316654843_mu: 0.00061491491543	lambda: 0.00102403417277,0.00007308142759_mu: 0.00062619700944,0.00000000000531
888	-143736.194991	-143538.802407	197.39258399999	lambda: 0.00099539769900_mu: 0.00061884964159	lambda: 0.00101010465038,0.00010894352149_mu: 0.00063240871822,0.00000013311560
889	-143350.486828	-143159.806756	190.68007199999	lambda: 0.00101319252272_mu: 0.00061262691426	lambda: 0.00102970518931,0.00017455385361_mu: 0.00062609340923,0.00000000000426
890	-143744.534005	-143569.936301	174.59770399999	lambda: 0.00100990446031_mu: 0.00061233758721	lambda: 0.00101260786714,0.00019379392359_mu: 0.00061277836115,0.00000000000799
891	-143338.595897	-143146.616094	191.97980299999	lambda: 0.00100639986460_mu: 0.00060918451627	lambda: 0.00101919498847,0.00010815771777_mu: 0.00061868814103,0.00000000000520
892	-143404.789153	-143392.858756	11.930396999989	lambda: 0.00100709916277_mu: 0.00060464545730	lambda: 0.00101180370162,0.00115635502836_mu: 0.00060846533536,0.00034759466904
893	-143656.653348	-143469.214955	187.43839299999	lambda: 0.00100627719923_mu: 0.00061161749924	lambda: 0.00101533607668,0.00012089981079_mu: 0.00062377212382,0.00000000000076
894	-143384.195685	-143238.427299	145.76838600001	lambda: 0.00101237388629_mu: 0.00061031851581	lambda: 0.00101768796643,0.00057251352917_mu: 0.00061106437587,0.00000000000385
895	-143203.426287	-143024.336701	179.08958600002	lambda: 0.00100746351767_mu: 0.00061132738406	lambda: 0.00101666866119,0.00024971434357_mu: 0.00063853557015,0.00010940672076
896	-143627.387263	-143457.710850	169.67641300001	lambda: 0.00101243782622_mu: 0.00060945923816	lambda: 0.00102329803974,0.00013866643754_mu: 0.00061839304704,0.00000051754561
897	-143662.392953	-143479.788969	182.60398400002	lambda: 0.00101288765904_mu: 0.00061349078428	lambda: 0.00102557321141,0.00013556038659_mu: 0.00062309734880,0.00000012816166
898	-142721.638458	-149183.864696	-6462.226238	lambda: 0.00100133424888_mu: 0.00060637514057	lambda: 0.00120072817380,0.00000000000001_mu: 0.00011697604074,0.00000000944365
899	-143272.280510	-143105.691996	166.588514	lambda: 0.00100325264167_mu: 0.00061066132666	lambda: 0.00101386221487,0.00018742705795_mu: 0.00062126578831,0.00000035082833
900	-143936.324729	-144012.603751	-76.279021999973	lambda: 0.00101588068216_mu: 0.00061468365350	lambda: 0.00110393227508,0.00002501354061_mu: 0.00050284778818,0.00000000000010
901	-143847.889539	-143695.680087	152.20945200001	lambda: 0.00101307044305_mu: 0.00060563053534	lambda: 0.00102486341539,0.00022225806419_mu: 0.00061526981220,0.00000000003800
902	-142746.238660	-142576.526138	169.71252200002	lambda: 0.00099178147102_mu: 0.00061273661657	lambda: 0.00100358002695,0.00020307716738_mu: 0.00062244976355,0.00000000012740
903	-143163.733689	-144423.533553	-1259.799864	lambda: 0.00100538012845_mu: 0.00060603199420	lambda: 0.00184211838512,0.00256380834366_mu: 0.00047516572208,0.00000000000060
904	-144078.758288	-143906.942534	171.81575400001	lambda: 0.00101159116267_mu: 0.00061979311802	lambda: 0.00102141792794,0.00019341052223_mu: 0.00062932828441,0.00000000000224
905	-143706.265842	-143539.586082	166.67976	lambda: 0.00101043089470_mu: 0.00060360627918	lambda: 0.00102188091621,0.00017335742016_mu: 0.00061766163571,0.00000000000027
906	-143697.003541	-143522.866742	174.136799	lambda: 0.00100396777541_mu: 0.00061967150481	lambda: 0.00101152611934,0.00028409058274_mu: 0.00061994779110,0.00000000000000
907	-144385.945719	-144215.651552	170.29416700001	lambda: 0.00102021768250_mu: 0.00061442569919	lambda: 0.00096391504703,0.00000000793943_mu: 0.00065575285144,0.00000000000004
908	-144014.512828	-143869.512645	145.000183	lambda: 0.00100480990606_mu: 0.00061584582284	lambda: 0.00101330329648,0.00050327396894_mu: 0.00061716954587,0.00000000000089
909	-143246.355796	-143155.926757	90.429038999981	lambda: 0.00101547529905_mu: 0.00061114362128	lambda: 0.00101667343406,0.00089584569978_mu: 0.00061681996106,0.00002834381507
910	-144005.313670	-143815.743449	189.570221	lambda: 0.00101412798165_mu: 0.00061620964909	lambda: 0.00102527793259,0.00010679583017_mu: 0.00062625730462,0.00000000000259
911	-143602.492558	-143441.438706	161.05385200001	lambda: 0.00102467357530_mu: 0.00061055723058	lambda: 0.00103597021545,0.00002027526925_mu: 0.00062105522739,0.00000000000365
912	-143667.934253	-143489.439216	178.49503700002	lambda: 0.00100339170775_mu: 0.00060650169602	lambda: 0.00101553900696,0.00000232367093_mu: 0.00061751736386,0.00000000000004
913	-143574.008031	-143400.308531	173.69950000002	lambda: 0.00101731450486_mu: 0.00061609468898	lambda: 0.00102750709427,0.00010174896588_mu: 0.00062817113643,0.00000000000140
914	-144080.000085	-143885.934898	194.065187	lambda: 0.00101060871182_mu: 0.00061233417632	lambda: 0.00102361411492,0.00007565407607_mu: 0.00062205144425,0.00000000000541
915	-143792.917008	-143620.341400	172.57560799998	lambda: 0.00100811501578_mu: 0.00061160698497	lambda: 0.00101652603246,0.00017505937248_mu: 0.00062386416371,0.00000000000355
916	-144616.290160	-144430.835524	185.45463600001	lambda: 0.00101086194505_mu: 0.00061472875881	lambda: 0.00102255338457,0.00013093492776_mu: 0.00062450820924,0.00000000000046
917	-144035.238567	-143898.465650	136.77291699999	lambda: 0.00101825585161_mu: 0.00061855767510	lambda: 0.00103340216658,0.00038363152946_mu: 0.00069864443978,0.00000352406222
918	-144176.162937	-143997.790023	178.37291399998	lambda: 0.00100912020086_mu: 0.00060752537000	lambda: 0.00102074871322,0.00016805848105_mu: 0.00061768465725,0.00000000000301
919	-143839.646673	-143670.880880	168.765793	lambda: 0.00101300692389_mu: 0.00062334841196	lambda: 0.00102322475902,0.00015743937805_mu: 0.00063317730303,0.00000000000006
920	-143780.656274	-143594.113593	186.54268100002	lambda: 0.00101562195899_mu: 0.00060917429306	lambda: 0.00102857019635,0.00009605368797_mu: 0.00061888025751,0.00000000000553
921	-143687.084745	-143538.572520	148.51222500001	lambda: 0.00101351639631_mu: 0.00060419900813	lambda: 0.00095035043994,0.00012710644064_mu: 0.00066299417320,0.00000000000044
922	-143833.903500	-143663.266098	170.63740199999	lambda: 0.00100759184955_mu: 0.00060524238957	lambda: 0.00101959610885,0.00011158310938_mu: 0.00061446839716,0.00000000009944
923	-144245.888806	-144096.886725	149.00208100001	lambda: 0.00102072429987_mu: 0.00061243424570	lambda: 0.00104300366041,0.00056426663958_mu: 0.00061886192324,0.00000000000046
924	-143899.470870	-143706.490974	192.979896	lambda: 0.00101302017381_mu: 0.00061183030659	lambda: 0.00102525621348,0.00008940022063_mu: 0.00062192192955,0.00000000000151
925	-143678.580001	-143489.406649	189.17335199998	lambda: 0.00101595825361_mu: 0.00060910792947	lambda: 0.00103061671907,0.00011918386118_mu: 0.00062054999769,0.00000000000000
926	-144122.244151	-143931.358428	190.88572299998	lambda: 0.00101993924603_mu: 0.00061662260728	lambda: 0.00103204712427,0.00010273100452_mu: 0.00062736175587,0.00000063001370
927	-143463.951031	-143281.392800	182.558231	lambda: 0.00100019073986_mu: 0.00061411502005	lambda: 0.00101064911492,0.00014658691251_mu: 0.00062443616825,0.00000000000031
928	-144180.168612	-144003.574791	176.59382100002	lambda: 0.00101248352298_mu: 0.00061215966214	lambda: 0.00102477269433,0.00013910887970_mu: 0.00062210573373,0.00000000000046
929	-143299.319258	-143123.737226	175.58203200001	lambda: 0.00101307661714_mu: 0.00061535937622	lambda: 0.00102391185374,0.00026324017351_mu: 0.00062579826198,0.00000000000737
930	-143875.410776	-143695.600671	179.81010500001	lambda: 0.00099922359580_mu: 0.00061424718571	lambda: 0.00101085825987,0.00015740846729_mu: 0.00062420234757,0.00000000028359
931	-143931.829073	-143738.998049	192.83102400001	lambda: 0.00101521159930_mu: 0.00060955139167	lambda: 0.00102732887510,0.00012222119508_mu: 0.00061948490255,0.00000000000045
932	-142967.531101	-142790.361332	177.169769	lambda: 0.00100786294967_mu: 0.00061014453988	lambda: 0.00101994866205,0.00010866592116_mu: 0.00061983720032,0.00000120592722
933	-143333.684726	-143151.724664	181.960062	lambda: 0.00099430344583_mu: 0.00060460697530	lambda: 0.00100662297737,0.00014471168277_mu: 0.00061258917134,0.00000001230360
934	-143231.051329	-143046.704473	184.34685600002	lambda: 0.00100349061396_mu: 0.00062230241760	lambda: 0.00101486437999,0.00010965649386_mu: 0.00063125450904,0.00000000000001
935	-143557.574637	-143374.494688	183.07994900001	lambda: 0.00102330852418_mu: 0.00060367879690	lambda: 0.00103401770895,0.00013026532687_mu: 0.00061327516330,0.00000000000030
936	-143197.072388	-143042.750109	154.32227900001	lambda: 0.00100593750720_mu: 0.00061064903236	lambda: 0.00104854858753,0.00000000000007_mu: 0.00065942194671,0.00000000054383
937	-143415.604435	-143222.067281	193.53715399999	lambda: 0.00100294519794_mu: 0.00060958119327	lambda: 0.00101370360258,0.00009370209521_mu: 0.00061944417222,0.00000000000030
938	-143497.074068	-143303.723425	193.35064299998	lambda: 0.00101786067389_mu: 0.00060777895004	lambda: 0.00103111065904,0.00005398246014_mu: 0.00061720682196,0.00000000000678
939	-143470.726528	-143306.284168	164.44235999999	lambda: 0.00101275114156_mu: 0.00061335663343	lambda: 0.00102377476769,0.00016370876556_mu: 0.00062393187087,0.00000000000523
940	-143962.893674	-143768.169497	194.724177	lambda: 0.00101176333597_mu: 0.00060778147833	lambda: 0.00102387905629,0.00012543758151_mu: 0.00061789669450,0.00000149874784
941	-143557.764878	-143361.221095	196.543783	lambda: 0.00100667500871_mu: 0.00060390170065	lambda: 0.00101792420736,0.00011318532712_mu: 0.00061383720353,0.00000000000027
942	-143054.265387	-142926.064004	128.20138299998	lambda: 0.00099862004107_mu: 0.00059846245700	lambda: 0.00101031146597,0.00069056535349_mu: 0.00060610804742,0.00000000109474
