Human gene stable ID	Protein stable ID
ENSG00000172915	ENSDARP00000139301
ENSG00000140474	ENSDARP00000135739
ENSG00000140474	ENSDARP00000131434
	ENSDARP00000114427
ENSG00000101850	ENSDARP00000112979
ENSG00000101850	ENSDARP00000113860
ENSG00000101850	ENSDARP00000047079
ENSG00000170632	ENSDARP00000086016
ENSG00000198960	ENSDARP00000086016
ENSG00000125962	ENSDARP00000086016
ENSG00000198932	ENSDARP00000086016
ENSG00000158301	ENSDARP00000086016
ENSG00000196440	ENSDARP00000086016
ENSG00000126947	ENSDARP00000086016
ENSG00000184867	ENSDARP00000086016
ENSG00000198908	ENSDARP00000086016
ENSG00000102401	ENSDARP00000086016
ENSG00000170632	ENSDARP00000139133
ENSG00000198960	ENSDARP00000139133
ENSG00000125962	ENSDARP00000139133
ENSG00000198932	ENSDARP00000139133
ENSG00000158301	ENSDARP00000139133
ENSG00000196440	ENSDARP00000139133
ENSG00000126947	ENSDARP00000139133
ENSG00000184867	ENSDARP00000139133
ENSG00000198908	ENSDARP00000139133
ENSG00000102401	ENSDARP00000139133
ENSG00000062822	ENSDARP00000055858
ENSG00000092531	
ENSG00000092531	ENSDARP00000072048
	ENSDARP00000113210
	ENSDARP00000120141
ENSG00000132481	ENSDARP00000131378
	ENSDARP00000060017
	ENSDARP00000113264
	ENSDARP00000125598
	ENSDARP00000141350
	ENSDARP00000117342
ENSG00000274944	ENSDARP00000106394
ENSG00000214114	ENSDARP00000106394
ENSG00000274944	ENSDARP00000128530
ENSG00000214114	ENSDARP00000128530
ENSG00000274944	ENSDARP00000129037
ENSG00000214114	ENSDARP00000129037
ENSG00000274944	ENSDARP00000127518
ENSG00000214114	ENSDARP00000127518
ENSG00000274944	
ENSG00000214114	
	ENSDARP00000125443
	ENSDARP00000137771
ENSG00000084764	ENSDARP00000045286
ENSG00000091262	ENSDARP00000142317
ENSG00000091262	ENSDARP00000142089
ENSG00000159346	ENSDARP00000114440
ENSG00000159346	ENSDARP00000077196
ENSG00000159346	ENSDARP00000133522
ENSG00000119203	ENSDARP00000040291
ENSG00000119203	
ENSG00000105613	ENSDARP00000063937
ENSG00000095139	ENSDARP00000011311
ENSG00000073921	
ENSG00000073921	ENSDARP00000126689
ENSG00000073921	ENSDARP00000144339
ENSG00000073921	ENSDARP00000131752
ENSG00000073921	ENSDARP00000104119
ENSG00000105270	ENSDARP00000071119
ENSG00000105270	ENSDARP00000112464
ENSG00000135047	ENSDARP00000123680
ENSG00000136943	ENSDARP00000123680
ENSG00000135047	ENSDARP00000138358
ENSG00000136943	ENSDARP00000138358
ENSG00000133104	ENSDARP00000140231
ENSG00000133104	ENSDARP00000137120
ENSG00000133104	ENSDARP00000139823
ENSG00000143498	ENSDARP00000107952
ENSG00000143498	ENSDARP00000068819
ENSG00000143498	ENSDARP00000143881
ENSG00000104408	ENSDARP00000120794
ENSG00000104408	ENSDARP00000118894
ENSG00000104408	ENSDARP00000124720
ENSG00000104408	ENSDARP00000123842
ENSG00000104408	ENSDARP00000003276
ENSG00000104408	ENSDARP00000064208
ENSG00000135047	ENSDARP00000119564
ENSG00000136943	ENSDARP00000119564
ENSG00000185670	ENSDARP00000140629
ENSG00000185670	ENSDARP00000052636
ENSG00000239264	ENSDARP00000116609
ENSG00000155858	ENSDARP00000105121
ENSG00000155858	
ENSG00000049541	ENSDARP00000104753
ENSG00000049541	
	ENSDARP00000070081
	ENSDARP00000070089
ENSG00000183665	ENSDARP00000079349
	ENSDARP00000126458
	ENSDARP00000126335
ENSG00000163491	ENSDARP00000128704
ENSG00000163491	ENSDARP00000032811
ENSG00000010310	ENSDARP00000128358
ENSG00000010310	ENSDARP00000038331
	ENSDARP00000119816
	ENSDARP00000065401
	ENSDARP00000044503
ENSG00000111729	ENSDARP00000124895
ENSG00000166523	ENSDARP00000124895
ENSG00000166527	ENSDARP00000124895
ENSG00000205846	ENSDARP00000124895
ENSG00000198178	ENSDARP00000124895
	ENSDARP00000134398
	ENSDARP00000053335
ENSG00000070366	ENSDARP00000140752
ENSG00000187682	ENSDARP00000091733
ENSG00000187682	ENSDARP00000022638
ENSG00000187682	
	ENSDARP00000114228
	ENSDARP00000115442
	ENSDARP00000141598
ENSG00000126524	ENSDARP00000123843
ENSG00000126524	ENSDARP00000125007
ENSG00000019144	ENSDARP00000122296
ENSG00000019144	ENSDARP00000081169
	ENSDARP00000096540
ENSG00000170581	ENSDARP00000124003
ENSG00000170581	
ENSG00000170581	ENSDARP00000050681
ENSG00000167676	ENSDARP00000103647
ENSG00000167676	
ENSG00000167676	ENSDARP00000119041
ENSG00000167676	ENSDARP00000144438
ENSG00000155666	ENSDARP00000134388
ENSG00000155666	ENSDARP00000141838
ENSG00000155666	ENSDARP00000133489
ENSG00000183434	ENSDARP00000072266
ENSG00000198176	ENSDARP00000072266
ENSG00000183434	ENSDARP00000105214
ENSG00000198176	ENSDARP00000105214
ENSG00000183434	ENSDARP00000112589
ENSG00000198176	ENSDARP00000112589
ENSG00000183434	
ENSG00000198176	
ENSG00000188060	ENSDARP00000046529
ENSG00000116678	ENSDARP00000073629
ENSG00000116678	ENSDARP00000095387
	ENSDARP00000075881
	ENSDARP00000136551
ENSG00000163950	ENSDARP00000140437
ENSG00000163950	ENSDARP00000141903
ENSG00000163950	
ENSG00000157445	ENSDARP00000001281
ENSG00000157445	ENSDARP00000139621
ENSG00000198855	ENSDARP00000123219
ENSG00000107551	ENSDARP00000109754
ENSG00000107551	
ENSG00000107551	ENSDARP00000113433
	ENSDARP00000052123
	ENSDARP00000144084
	ENSDARP00000134660
ENSG00000174827	ENSDARP00000108396
ENSG00000174827	ENSDARP00000144592
	ENSDARP00000139257
	ENSDARP00000132691
ENSG00000133392	ENSDARP00000134054
ENSG00000133392	ENSDARP00000134002
ENSG00000174738	
ENSG00000174738	ENSDARP00000107904
ENSG00000174738	ENSDARP00000129310
ENSG00000174738	ENSDARP00000089813
ENSG00000140057	ENSDARP00000117954
ENSG00000140057	ENSDARP00000126740
ENSG00000140057	ENSDARP00000126750
ENSG00000140057	
ENSG00000149547	ENSDARP00000128008
ENSG00000149547	ENSDARP00000070422
ENSG00000102313	ENSDARP00000114971
ENSG00000102313	ENSDARP00000072911
ENSG00000143149	ENSDARP00000118280
ENSG00000143149	ENSDARP00000091056
ENSG00000143149	ENSDARP00000120812
ENSG00000143149	ENSDARP00000134258
	ENSDARP00000111747
	ENSDARP00000138565
ENSG00000128191	ENSDARP00000113375
ENSG00000151615	ENSDARP00000111629
ENSG00000137700	ENSDARP00000097962
ENSG00000137700	ENSDARP00000123925
ENSG00000137700	ENSDARP00000124608
ENSG00000137700	ENSDARP00000137993
ENSG00000132467	ENSDARP00000073711
ENSG00000132467	
ENSG00000165480	ENSDARP00000116579
ENSG00000165480	ENSDARP00000116890
ENSG00000165480	ENSDARP00000114938
ENSG00000165480	ENSDARP00000092915
	ENSDARP00000116120
ENSG00000102886	ENSDARP00000094523
ENSG00000102886	ENSDARP00000136029
ENSG00000064205	ENSDARP00000122264
ENSG00000064205	ENSDARP00000121160
ENSG00000064205	ENSDARP00000053992
ENSG00000006071	ENSDARP00000124116
ENSG00000006071	ENSDARP00000124481
ENSG00000006071	ENSDARP00000124152
ENSG00000006071	ENSDARP00000082855
	ENSDARP00000129167
ENSG00000173621	ENSDARP00000091458
ENSG00000173621	
ENSG00000173621	ENSDARP00000129009
	ENSDARP00000101770
	ENSDARP00000117017
ENSG00000165730	ENSDARP00000105242
ENSG00000165730	ENSDARP00000085145
ENSG00000068745	ENSDARP00000011601
ENSG00000183324	ENSDARP00000121668
ENSG00000183324	
ENSG00000159214	ENSDARP00000056655
ENSG00000159214	ENSDARP00000117032
ENSG00000159214	ENSDARP00000116679
ENSG00000167720	ENSDARP00000125233
ENSG00000259164	ENSDARP00000128481
ENSG00000198894	ENSDARP00000128481
ENSG00000036054	ENSDARP00000065137
ENSG00000036054	ENSDARP00000109571
ENSG00000188342	ENSDARP00000009151
	ENSDARP00000133708
ENSG00000183324	ENSDARP00000115176
ENSG00000183324	ENSDARP00000092601
ENSG00000183324	ENSDARP00000092602
ENSG00000162782	ENSDARP00000122775
ENSG00000100138	ENSDARP00000038446
	ENSDARP00000133238
ENSG00000107404	ENSDARP00000094527
ENSG00000108823	ENSDARP00000124492
ENSG00000108823	ENSDARP00000123911
ENSG00000187942	ENSDARP00000111714
ENSG00000198774	ENSDARP00000119289
ENSG00000198774	ENSDARP00000098425
ENSG00000118231	ENSDARP00000109464
ENSG00000163254	ENSDARP00000109464
ENSG00000182187	ENSDARP00000109464
ENSG00000168582	ENSDARP00000109464
ENSG00000157778	ENSDARP00000140921
ENSG00000132640	ENSDARP00000109601
ENSG00000132640	ENSDARP00000144198
ENSG00000169682	ENSDARP00000009970
ENSG00000169682	ENSDARP00000122340
ENSG00000129167	ENSDARP00000052384
ENSG00000264522	ENSDARP00000107347
ENSG00000264522	ENSDARP00000041810
ENSG00000264522	ENSDARP00000111152
ENSG00000171365	ENSDARP00000124186
ENSG00000102181	ENSDARP00000142732
ENSG00000102181	ENSDARP00000073691
ENSG00000102181	ENSDARP00000142717
ENSG00000102181	ENSDARP00000142962
ENSG00000102181	ENSDARP00000142684
ENSG00000102181	ENSDARP00000073701
ENSG00000125505	ENSDARP00000047569
ENSG00000161835	ENSDARP00000094120
ENSG00000149179	ENSDARP00000134616
ENSG00000149179	
	ENSDARP00000126790
ENSG00000165338	ENSDARP00000081418
ENSG00000165338	ENSDARP00000126871
ENSG00000165338	ENSDARP00000135476
	ENSDARP00000125800
	ENSDARP00000126218
	ENSDARP00000105300
	ENSDARP00000024660
ENSG00000165591	ENSDARP00000071507
ENSG00000160145	ENSDARP00000139401
ENSG00000160145	ENSDARP00000125636
ENSG00000160145	ENSDARP00000133649
ENSG00000160145	ENSDARP00000010346
	ENSDARP00000135174
ENSG00000167757	ENSDARP00000117806
ENSG00000167754	ENSDARP00000117806
ENSG00000167749	ENSDARP00000117806
ENSG00000129455	ENSDARP00000117806
ENSG00000167759	ENSDARP00000117806
ENSG00000129437	ENSDARP00000117806
ENSG00000186474	ENSDARP00000117806
ENSG00000174562	ENSDARP00000117806
ENSG00000269741	ENSDARP00000117806
ENSG00000213022	ENSDARP00000117806
ENSG00000167755	ENSDARP00000117806
ENSG00000167757	ENSDARP00000089499
ENSG00000167754	ENSDARP00000089499
ENSG00000167749	ENSDARP00000089499
ENSG00000129455	ENSDARP00000089499
ENSG00000167759	ENSDARP00000089499
ENSG00000129437	ENSDARP00000089499
ENSG00000186474	ENSDARP00000089499
ENSG00000174562	ENSDARP00000089499
ENSG00000269741	ENSDARP00000089499
ENSG00000213022	ENSDARP00000089499
ENSG00000167755	ENSDARP00000089499
ENSG00000135903	ENSDARP00000037761
ENSG00000135903	ENSDARP00000130856
ENSG00000135903	ENSDARP00000022138
ENSG00000204564	ENSDARP00000068194
ENSG00000204564	ENSDARP00000073061
	ENSDARP00000062369
	ENSDARP00000143567
	ENSDARP00000107321
	ENSDARP00000132729
ENSG00000142700	ENSDARP00000057589
ENSG00000113407	ENSDARP00000036825
ENSG00000113407	ENSDARP00000130795
ENSG00000113407	ENSDARP00000133982
ENSG00000113407	ENSDARP00000051140
ENSG00000116212	ENSDARP00000045055
	ENSDARP00000117010
	ENSDARP00000023514
	ENSDARP00000136519
	ENSDARP00000140853
	ENSDARP00000133762
	ENSDARP00000113855
	ENSDARP00000091508
	ENSDARP00000052003
	ENSDARP00000040755
	ENSDARP00000140651
	ENSDARP00000120318
	ENSDARP00000117084
ENSG00000149380	ENSDARP00000141707
ENSG00000149380	
ENSG00000149380	ENSDARP00000140459
ENSG00000149798	ENSDARP00000070562
ENSG00000182359	ENSDARP00000128777
ENSG00000182359	ENSDARP00000079774
	ENSDARP00000130281
	ENSDARP00000141227
ENSG00000125482	ENSDARP00000123008
ENSG00000125482	ENSDARP00000136431
	ENSDARP00000128722
	ENSDARP00000129104
	ENSDARP00000141448
ENSG00000157833	ENSDARP00000098851
ENSG00000157833	ENSDARP00000128260
	ENSDARP00000117701
ENSG00000221838	ENSDARP00000073893
ENSG00000116209	ENSDARP00000105109
ENSG00000116209	
ENSG00000116209	ENSDARP00000028016
ENSG00000043143	ENSDARP00000125761
ENSG00000043143	ENSDARP00000069915
ENSG00000151611	ENSDARP00000079456
ENSG00000151611	
ENSG00000151611	ENSDARP00000124421
ENSG00000169738	ENSDARP00000019859
ENSG00000169738	ENSDARP00000119912
ENSG00000169738	ENSDARP00000119944
ENSG00000169738	ENSDARP00000135615
	ENSDARP00000113337
ENSG00000204536	ENSDARP00000119581
ENSG00000126247	ENSDARP00000119693
ENSG00000256812	ENSDARP00000119693
ENSG00000126247	ENSDARP00000020352
ENSG00000256812	ENSDARP00000020352
ENSG00000126247	ENSDARP00000107632
ENSG00000256812	ENSDARP00000107632
ENSG00000089123	ENSDARP00000123428
ENSG00000089123	
	ENSDARP00000116442
	ENSDARP00000085200
ENSG00000204536	ENSDARP00000122228
ENSG00000151929	ENSDARP00000057688
ENSG00000087088	ENSDARP00000040899
	ENSDARP00000020894
	ENSDARP00000141226
	ENSDARP00000129775
	ENSDARP00000106175
	ENSDARP00000110970
ENSG00000184677	ENSDARP00000105010
ENSG00000184677	ENSDARP00000144208
ENSG00000204536	ENSDARP00000117855
ENSG00000204536	ENSDARP00000135145
ENSG00000068976	ENSDARP00000124162
ENSG00000068976	ENSDARP00000124042
ENSG00000068976	ENSDARP00000142892
ENSG00000068976	ENSDARP00000092233
ENSG00000068976	ENSDARP00000111947
ENSG00000068976	ENSDARP00000136837
ENSG00000166275	ENSDARP00000071850
ENSG00000270316	ENSDARP00000071850
ENSG00000078328	ENSDARP00000107099
ENSG00000078328	ENSDARP00000125654
ENSG00000078328	ENSDARP00000125806
ENSG00000078328	
ENSG00000078328	ENSDARP00000125695
ENSG00000078328	ENSDARP00000126220
ENSG00000078328	ENSDARP00000138682
ENSG00000118231	ENSDARP00000059692
ENSG00000163254	ENSDARP00000059692
ENSG00000182187	ENSDARP00000059692
ENSG00000168582	ENSDARP00000059692
	ENSDARP00000058276
ENSG00000178982	ENSDARP00000089482
	ENSDARP00000104177
	ENSDARP00000115755
	ENSDARP00000119461
	ENSDARP00000105656
ENSG00000074964	ENSDARP00000138382
ENSG00000074964	ENSDARP00000110965
ENSG00000118473	ENSDARP00000129552
ENSG00000118473	ENSDARP00000132077
ENSG00000144488	ENSDARP00000121551
ENSG00000144488	ENSDARP00000143505
ENSG00000101126	ENSDARP00000103488
ENSG00000101126	ENSDARP00000143280
ENSG00000130222	ENSDARP00000023235
ENSG00000130222	
	ENSDARP00000100491
	ENSDARP00000096374
	ENSDARP00000115892
	ENSDARP00000039074
	ENSDARP00000092024
ENSG00000243789	ENSDARP00000051525
ENSG00000243789	ENSDARP00000127757
ENSG00000131051	ENSDARP00000113124
ENSG00000131051	
ENSG00000131051	ENSDARP00000115129
ENSG00000131051	ENSDARP00000116290
ENSG00000131051	ENSDARP00000022349
ENSG00000131051	ENSDARP00000123547
ENSG00000114374	ENSDARP00000115664
ENSG00000124486	ENSDARP00000115664
ENSG00000114374	ENSDARP00000026588
ENSG00000124486	ENSDARP00000026588
ENSG00000114374	ENSDARP00000109728
ENSG00000124486	ENSDARP00000109728
ENSG00000110436	ENSDARP00000143007
ENSG00000110436	ENSDARP00000143212
ENSG00000110436	ENSDARP00000136807
ENSG00000121931	ENSDARP00000092390
ENSG00000111424	ENSDARP00000125655
ENSG00000111424	ENSDARP00000126141
ENSG00000111424	ENSDARP00000094891
ENSG00000235098	ENSDARP00000089442
ENSG00000166535	ENSDARP00000008576
ENSG00000166535	ENSDARP00000130061
ENSG00000166535	ENSDARP00000073345
ENSG00000166535	ENSDARP00000136472
	ENSDARP00000117305
	ENSDARP00000119893
	ENSDARP00000101017
	ENSDARP00000134469
ENSG00000171490	ENSDARP00000072728
ENSG00000171490	
ENSG00000110651	ENSDARP00000052382
ENSG00000110651	
ENSG00000151498	ENSDARP00000062568
ENSG00000151498	
ENSG00000115596	ENSDARP00000113576
ENSG00000115596	ENSDARP00000104431
ENSG00000140365	ENSDARP00000110023
ENSG00000140365	
ENSG00000128606	ENSDARP00000055316
ENSG00000281106	ENSDARP00000132550
ENSG00000085377	ENSDARP00000103810
ENSG00000085377	ENSDARP00000134720
	ENSDARP00000126900
ENSG00000167106	ENSDARP00000119611
ENSG00000167106	ENSDARP00000110165
ENSG00000197448	ENSDARP00000092909
ENSG00000197448	ENSDARP00000116637
ENSG00000197448	ENSDARP00000132096
ENSG00000138080	ENSDARP00000106093
ENSG00000138080	ENSDARP00000033466
ENSG00000114812	ENSDARP00000046126
ENSG00000114812	ENSDARP00000131198
	ENSDARP00000124334
	ENSDARP00000133327
	ENSDARP00000080581
ENSG00000282218	ENSDARP00000061134
ENSG00000047932	ENSDARP00000061134
ENSG00000282218	
ENSG00000047932	
ENSG00000282218	ENSDARP00000130046
ENSG00000047932	ENSDARP00000130046
ENSG00000282218	ENSDARP00000130647
ENSG00000047932	ENSDARP00000130647
ENSG00000282218	ENSDARP00000079077
ENSG00000047932	ENSDARP00000079077
ENSG00000187758	ENSDARP00000024643
ENSG00000196616	ENSDARP00000024643
ENSG00000198099	ENSDARP00000024643
ENSG00000196344	ENSDARP00000024643
ENSG00000172955	ENSDARP00000024643
ENSG00000248144	ENSDARP00000024643
ENSG00000187758	
ENSG00000196616	
ENSG00000198099	
ENSG00000196344	
ENSG00000172955	
ENSG00000248144	
ENSG00000140829	ENSDARP00000131918
ENSG00000140829	ENSDARP00000138462
ENSG00000088179	ENSDARP00000073283
ENSG00000088179	ENSDARP00000126342
ENSG00000088179	ENSDARP00000000854
ENSG00000186952	ENSDARP00000088180
ENSG00000186952	ENSDARP00000131806
ENSG00000186952	ENSDARP00000127625
ENSG00000140093	ENSDARP00000140890
ENSG00000140093	ENSDARP00000141525
ENSG00000140093	ENSDARP00000053685
ENSG00000215148	ENSDARP00000073267
ENSG00000005001	ENSDARP00000073267
ENSG00000172382	ENSDARP00000073267
ENSG00000116176	ENSDARP00000073267
ENSG00000007038	ENSDARP00000073267
ENSG00000103355	ENSDARP00000073267
ENSG00000052344	ENSDARP00000073267
ENSG00000215148	
ENSG00000005001	
ENSG00000172382	
ENSG00000116176	
ENSG00000007038	
ENSG00000103355	
ENSG00000052344	
	ENSDARP00000129299
	ENSDARP00000067311
ENSG00000173673	ENSDARP00000099080
ENSG00000256870	ENSDARP00000106453
ENSG00000256870	ENSDARP00000137715
ENSG00000182521	ENSDARP00000051526
ENSG00000112118	ENSDARP00000003671
	ENSDARP00000116074
ENSG00000197448	ENSDARP00000035103
ENSG00000197448	
ENSG00000197448	ENSDARP00000123150
ENSG00000140284	ENSDARP00000080769
ENSG00000140284	ENSDARP00000109838
ENSG00000140284	ENSDARP00000132595
ENSG00000173581	ENSDARP00000075906
ENSG00000173581	ENSDARP00000121152
ENSG00000173581	ENSDARP00000136964
	ENSDARP00000091564
ENSG00000165300	ENSDARP00000097720
ENSG00000205339	ENSDARP00000102961
ENSG00000205339	
ENSG00000205339	ENSDARP00000097683
ENSG00000205339	ENSDARP00000131395
ENSG00000157827	ENSDARP00000126224
ENSG00000157827	ENSDARP00000125838
ENSG00000157827	ENSDARP00000102294
ENSG00000136099	ENSDARP00000132146
ENSG00000136099	ENSDARP00000140533
ENSG00000137198	ENSDARP00000050129
ENSG00000137198	ENSDARP00000132382
ENSG00000170689	ENSDARP00000022169
ENSG00000170689	ENSDARP00000007852
	ENSDARP00000119811
	ENSDARP00000122243
	ENSDARP00000103831
	ENSDARP00000114600
	ENSDARP00000123482
ENSG00000103111	ENSDARP00000098438
	ENSDARP00000140583
ENSG00000179364	ENSDARP00000100109
ENSG00000179364	ENSDARP00000107559
ENSG00000179364	ENSDARP00000144114
ENSG00000136110	ENSDARP00000138747
ENSG00000136110	ENSDARP00000136347
ENSG00000136110	
ENSG00000136110	ENSDARP00000133435
ENSG00000136110	ENSDARP00000140744
ENSG00000147894	ENSDARP00000005597
ENSG00000147894	ENSDARP00000107314
ENSG00000147894	ENSDARP00000109148
ENSG00000112115	ENSDARP00000061522
ENSG00000112116	ENSDARP00000061522
ENSG00000239382	
ENSG00000239382	ENSDARP00000098832
	ENSDARP00000009507
	ENSDARP00000122647
	ENSDARP00000105001
ENSG00000158887	ENSDARP00000101478
ENSG00000158887	ENSDARP00000117554
ENSG00000158887	ENSDARP00000121525
ENSG00000158887	
ENSG00000158887	ENSDARP00000137253
ENSG00000158887	ENSDARP00000139821
ENSG00000158887	ENSDARP00000139424
ENSG00000158887	ENSDARP00000056371
ENSG00000096070	ENSDARP00000137534
ENSG00000096070	ENSDARP00000094346
ENSG00000161647	ENSDARP00000126679
ENSG00000167491	ENSDARP00000031168
ENSG00000167491	ENSDARP00000115930
ENSG00000167491	ENSDARP00000135963
ENSG00000213928	ENSDARP00000123550
ENSG00000213928	ENSDARP00000126686
ENSG00000213928	ENSDARP00000127044
ENSG00000213928	ENSDARP00000106618
ENSG00000213928	ENSDARP00000008905
ENSG00000015592	ENSDARP00000048374
ENSG00000015592	ENSDARP00000113219
ENSG00000015592	ENSDARP00000127321
ENSG00000150722	
ENSG00000150722	ENSDARP00000056845
ENSG00000150722	ENSDARP00000124964
ENSG00000150722	ENSDARP00000133681
ENSG00000167548	ENSDARP00000119206
ENSG00000167548	ENSDARP00000116027
ENSG00000167548	ENSDARP00000121042
ENSG00000167548	ENSDARP00000119354
ENSG00000167548	ENSDARP00000053862
	ENSDARP00000127611
	ENSDARP00000067901
	ENSDARP00000137548
ENSG00000126952	ENSDARP00000071848
ENSG00000147206	ENSDARP00000071848
ENSG00000269405	ENSDARP00000071848
ENSG00000162231	ENSDARP00000071848
ENSG00000269437	ENSDARP00000071848
ENSG00000126952	
ENSG00000147206	
ENSG00000269405	
ENSG00000162231	
ENSG00000269437	
ENSG00000257949	ENSDARP00000129452
ENSG00000261408	ENSDARP00000129452
ENSG00000257949	ENSDARP00000128007
ENSG00000261408	ENSDARP00000128007
	ENSDARP00000101412
	ENSDARP00000137526
ENSG00000135925	ENSDARP00000005680
ENSG00000166734	ENSDARP00000142827
ENSG00000166734	ENSDARP00000101657
ENSG00000111241	ENSDARP00000067389
ENSG00000165496	ENSDARP00000036951
ENSG00000147403	ENSDARP00000036951
ENSG00000165496	ENSDARP00000120909
ENSG00000147403	ENSDARP00000120909
ENSG00000165496	ENSDARP00000119262
ENSG00000147403	ENSDARP00000119262
ENSG00000165496	
ENSG00000147403	
ENSG00000165496	ENSDARP00000118484
ENSG00000147403	ENSDARP00000118484
ENSG00000127948	ENSDARP00000071871
ENSG00000127948	
	ENSDARP00000143150
	ENSDARP00000135148
ENSG00000105649	ENSDARP00000073298
ENSG00000105649	ENSDARP00000138609
	ENSDARP00000117260
	ENSDARP00000123677
	ENSDARP00000133831
	ENSDARP00000103523
	ENSDARP00000025103
	ENSDARP00000135642
	ENSDARP00000133310
ENSG00000281106	ENSDARP00000142672
	ENSDARP00000093909
ENSG00000175274	ENSDARP00000122927
ENSG00000175274	ENSDARP00000121879
ENSG00000175274	ENSDARP00000005915
ENSG00000006611	ENSDARP00000104974
ENSG00000006611	ENSDARP00000104456
ENSG00000006611	ENSDARP00000114530
ENSG00000205707	ENSDARP00000137307
ENSG00000205707	ENSDARP00000067356
ENSG00000133640	ENSDARP00000114242
ENSG00000133640	
ENSG00000179242	ENSDARP00000094797
ENSG00000179242	ENSDARP00000134356
ENSG00000179242	ENSDARP00000088707
	ENSDARP00000132283
ENSG00000139318	ENSDARP00000095269
ENSG00000139318	
	ENSDARP00000132808
	ENSDARP00000138842
	ENSDARP00000123562
	ENSDARP00000122128
ENSG00000054219	ENSDARP00000117926
ENSG00000248672	ENSDARP00000117926
